names	x.pos	y.pos	module
Rsub_09882	2482.5206466840973	3994.7678160546684	red
Rsub_09881	-5380.479353315903	4711.767816054668	gold
Rsub_09879	136.5206466840973	-3922.2321839453316	red
Rsub_09877	-37.4793533159027	-3959.2321839453316	red
Rsub_09876	1174.5206466840973	1464.7678160546684	blue1
Rsub_09871	1351.5206466840973	1155.7678160546684	blue1
Rsub_09869	2981.5206466840973	3247.7678160546684	blue1
Rsub_09867	918.5206466840973	-292.2321839453316	gold
Rsub_09866	958.5206466840973	-1477.2321839453316	gold
Rsub_09865	2718.5206466840973	-1891.2321839453316	darkmagenta
Rsub_09864	2903.5206466840973	-892.2321839453316	darkmagenta
Rsub_09846	2593.5206466840973	-1344.2321839453316	darkmagenta
Rsub_09840	-1110.4793533159027	-2134.2321839453316	red
Rsub_09839	1300.5206466840973	675.7678160546684	blue1
Rsub_09838	487.5206466840973	-1595.2321839453316	gold
Rsub_09836	483.5206466840973	1521.7678160546684	blue1
Rsub_09835	-989.4793533159027	-1685.2321839453316	red
Rsub_09832	681.5206466840973	-1887.2321839453316	gold
Rsub_09831	-1646.4793533159027	-3592.2321839453316	red
Rsub_09824	320.5206466840973	1508.7678160546684	blue1
Rsub_09820	-3932.4793533159027	4012.7678160546684	blue1
Rsub_09817	-1766.4793533159027	-2370.2321839453316	red
Rsub_09812	-551.4793533159027	482.7678160546684	blue1
Rsub_09811	2603.5206466840973	3994.7678160546684	blue1
Rsub_09809	3178.5206466840973	-770.2321839453316	darkmagenta
Rsub_09808	-2002.4793533159027	-1884.2321839453316	black
Rsub_09807	3748.5206466840973	194.7678160546684	darkmagenta
Rsub_09803	753.5206466840973	1950.7678160546684	blue1
Rsub_09801	-5153.479353315903	4330.767816054668	red
Rsub_09797	1794.5206466840973	1157.7678160546684	blue1
Rsub_09796	-3379.4793533159027	-217.2321839453316	red
Rsub_09795	1353.5206466840973	1266.7678160546684	blue1
Rsub_09793	2668.5206466840973	-2069.2321839453316	darkmagenta
Rsub_09789	1399.5206466840973	2694.7678160546684	blue1
Rsub_09786	-2650.4793533159027	-1251.2321839453316	red
Rsub_09779	-1121.4793533159027	-2170.2321839453316	red
Rsub_09776	236.5206466840973	174.7678160546684	blue1
Rsub_09774	5.520646684097301	4465.767816054668	grey
Rsub_09770	-2686.4793533159027	-349.2321839453316	red
Rsub_09769	-1063.4793533159027	-2980.2321839453316	red
Rsub_09763	1015.5206466840973	-1441.2321839453316	gold
Rsub_09756	856.5206466840973	884.7678160546684	blue1
Rsub_09755	-1276.4793533159027	-4801.232183945332	red
Rsub_09752	1896.5206466840973	1067.7678160546684	blue1
Rsub_09742	3134.5206466840973	4599.767816054668	gold
Rsub_09740	-3203.4793533159027	4973.767816054668	blue1
Rsub_09727	1512.5206466840973	-558.2321839453316	gold
Rsub_09724	-845.4793533159027	4210.767816054668	grey
Rsub_09723	1824.5206466840973	1026.7678160546684	blue1
Rsub_09716	1273.5206466840973	-1604.2321839453316	gold
Rsub_09714	3325.5206466840973	-1545.2321839453316	darkmagenta
Rsub_09713	-6856.479353315903	4445.767816054668	red
Rsub_09702	-2491.4793533159027	-689.2321839453316	red
Rsub_09701	900.5206466840973	1824.7678160546684	blue1
Rsub_09699	3665.5206466840973	-1295.2321839453316	darkmagenta
Rsub_09698	1367.5206466840973	3284.7678160546684	black
Rsub_09697	3034.5206466840973	2305.7678160546684	blue1
Rsub_09693	925.5206466840973	1752.7678160546684	blue1
Rsub_09691	-1070.4793533159027	-2332.2321839453316	red
Rsub_09688	-1099.4793533159027	4890.767816054668	gold
Rsub_09684	-1473.4793533159027	-4431.232183945332	red
Rsub_09682	-1614.4793533159027	-1851.2321839453316	red
Rsub_09681	-2375.4793533159027	-589.2321839453316	red
Rsub_09671	-703.4793533159027	-3351.2321839453316	red
Rsub_09670	2313.5206466840973	4446.767816054668	grey
Rsub_09667	-888.4793533159027	-1243.2321839453316	red
Rsub_09666	1418.5206466840973	-1242.2321839453316	gold
Rsub_09662	-5538.479353315903	4891.767816054668	darkmagenta
Rsub_09658	790.5206466840973	-3895.2321839453316	red
Rsub_09651	1026.5206466840973	1284.7678160546684	blue1
Rsub_09648	898.5206466840973	1633.7678160546684	blue1
Rsub_09638	4652.520646684097	4599.767816054668	grey
Rsub_09636	2922.5206466840973	-820.2321839453316	darkmagenta
Rsub_09634	-781.4793533159027	-2287.2321839453316	red
Rsub_09628	-5477.479353315903	4083.7678160546684	red
Rsub_09625	-4598.479353315903	4599.767816054668	red
Rsub_09621	-1603.4793533159027	-3502.2321839453316	red
Rsub_09618	-1038.4793533159027	-2512.2321839453316	red
Rsub_09617	-7005.479353315903	4973.767816054668	red
Rsub_09616	-7075.479353315903	5037.767816054668	red
Rsub_09611	4637.520646684097	-830.2321839453316	darkmagenta
Rsub_09609	-1436.4793533159027	-1566.2321839453316	red
Rsub_09606	-790.4793533159027	1132.7678160546684	blue1
Rsub_09602	859.5206466840973	776.7678160546684	blue1
Rsub_09594	3768.5206466840973	4695.767816054668	blue1
Rsub_09592	2789.5206466840973	-1560.2321839453316	darkmagenta
Rsub_09587	-2098.4793533159027	-802.2321839453316	red
Rsub_09586	1079.5206466840973	-1677.2321839453316	gold
Rsub_09578	-620.4793533159027	4599.767816054668	grey
Rsub_09577	1473.5206466840973	4973.767816054668	gold
Rsub_09576	1304.5206466840973	-1437.2321839453316	gold
Rsub_09570	-2148.4793533159027	1955.7678160546684	blue1
Rsub_09568	-2402.4793533159027	-2514.2321839453316	black
Rsub_09567	-2114.4793533159027	-3619.2321839453316	red
Rsub_09564	549.5206466840973	423.7678160546684	blue1
Rsub_09560	-1289.4793533159027	-4604.232183945332	red
Rsub_09559	1234.5206466840973	4454.767816054668	blue1
Rsub_09551	3647.5206466840973	4695.767816054668	grey
Rsub_09549	-628.4793533159027	-1569.2321839453316	red
Rsub_09546	982.5206466840973	-2052.2321839453316	gold
Rsub_09544	1280.5206466840973	-1989.2321839453316	gold
Rsub_09543	-5032.479353315903	4075.7678160546684	blue1
Rsub_09542	1072.5206466840973	202.7678160546684	blue1
Rsub_09539	812.5206466840973	475.7678160546684	blue1
Rsub_09538	-5025.479353315903	3994.7678160546684	blue1
Rsub_09535	3966.5206466840973	-1009.2321839453316	darkmagenta
Rsub_09532	-2356.4793533159027	-4842.232183945332	red
Rsub_09530	-2240.4793533159027	-4877.232183945332	red
Rsub_09522	618.5206466840973	-1731.2321839453316	gold
Rsub_09520	-1485.4793533159027	-3538.2321839453316	red
Rsub_09516	-4623.479353315903	4089.7678160546684	blue1
Rsub_09512	2340.5206466840973	-1414.2321839453316	darkmagenta
Rsub_09498	-3151.4793533159027	4796.767816054668	red
Rsub_09494	752.5206466840973	2215.7678160546684	blue1
Rsub_09492	-1131.4793533159027	-3214.2321839453316	red
Rsub_09490	-122.4793533159027	-3731.2321839453316	red
Rsub_09488	1248.5206466840973	-865.2321839453316	gold
Rsub_09486	-1154.4793533159027	-4561.232183945332	red
Rsub_09484	3893.5206466840973	4167.767816054668	red
Rsub_09482	-1811.4793533159027	-551.2321839453316	red
Rsub_09481	-74.4793533159027	1277.7678160546684	blue1
Rsub_09480	2382.5206466840973	-1517.2321839453316	darkmagenta
Rsub_09477	4368.520646684097	-905.2321839453316	darkmagenta
Rsub_09470	1257.5206466840973	-937.2321839453316	gold
Rsub_09469	-1735.4793533159027	-576.2321839453316	red
Rsub_09463	-5306.479353315903	4087.7678160546684	red
Rsub_09462	-1549.4793533159027	-3286.2321839453316	red
Rsub_09458	-886.4793533159027	-3738.2321839453316	red
Rsub_09457	1108.5206466840973	1068.7678160546684	blue1
Rsub_09455	3581.5206466840973	-1185.2321839453316	darkmagenta
Rsub_09453	-909.4793533159027	-1958.2321839453316	red
Rsub_09452	700.5206466840973	-211.2321839453316	gold
Rsub_09450	-5210.479353315903	4973.767816054668	blue1
Rsub_09447	1899.5206466840973	1809.7678160546684	blue1
Rsub_09445	-1970.4793533159027	-2762.2321839453316	red
Rsub_09444	-997.4793533159027	-3177.2321839453316	red
Rsub_09443	3390.5206466840973	39.7678160546684	darkmagenta
Rsub_09435	-695.4793533159027	-1868.2321839453316	red
Rsub_09430	2063.5206466840973	2192.7678160546684	blue1
Rsub_09427	-3915.4793533159027	5064.767816054668	blue1
Rsub_09426	1442.5206466840973	790.7678160546684	blue1
Rsub_09425	-5479.479353315903	-3715.2321839453316	gold
Rsub_09424	3619.5206466840973	-1921.2321839453316	darkmagenta
Rsub_09423	3814.5206466840973	-1516.2321839453316	darkmagenta
Rsub_09420	2454.5206466840973	4085.7678160546684	red
Rsub_09418	672.5206466840973	-254.2321839453316	gold
Rsub_09417	-1206.4793533159027	-3448.2321839453316	red
Rsub_09411	407.5206466840973	1521.7678160546684	blue1
Rsub_09410	694.5206466840973	1453.7678160546684	blue1
Rsub_09403	-1118.4793533159027	-1900.2321839453316	red
Rsub_09401	-3001.4793533159027	3994.7678160546684	red
Rsub_09395	987.5206466840973	-1003.2321839453316	gold
Rsub_09391	-3804.4793533159027	-3379.2321839453316	black
Rsub_09390	1102.5206466840973	1392.7678160546684	blue1
Rsub_09389	-3854.4793533159027	-3494.2321839453316	black
Rsub_09388	1068.5206466840973	1320.7678160546684	blue1
Rsub_09387	1811.5206466840973	1198.7678160546684	blue1
Rsub_09383	-5629.479353315903	4238.767816054668	red
Rsub_09382	-5697.479353315903	4304.767816054668	red
Rsub_09381	1027.5206466840973	1731.7678160546684	blue1
Rsub_09379	484.5206466840973	-1275.2321839453316	gold
Rsub_09378	485.5206466840973	936.7678160546684	blue1
Rsub_09376	3132.5206466840973	-570.2321839453316	darkmagenta
Rsub_09372	601.5206466840973	-1237.2321839453316	gold
Rsub_09370	2008.5206466840973	4079.7678160546684	grey
Rsub_09369	-4307.479353315903	-3584.2321839453316	black
Rsub_09364	-2253.4793533159027	-455.2321839453316	red
Rsub_09363	-1140.4793533159027	-1180.2321839453316	red
Rsub_09358	1229.5206466840973	1212.7678160546684	blue1
Rsub_09355	810.5206466840973	1022.7678160546684	blue1
Rsub_09354	1288.5206466840973	2407.7678160546684	blue1
Rsub_09350	684.5206466840973	1266.7678160546684	blue1
Rsub_09347	3285.5206466840973	-1740.2321839453316	darkmagenta
Rsub_09345	-849.4793533159027	3994.7678160546684	grey
Rsub_09337	746.5206466840973	2179.7678160546684	blue1
Rsub_09336	125.5206466840973	-4729.232183945332	red
Rsub_09332	-1106.4793533159027	2233.7678160546684	blue1
Rsub_09330	2694.5206466840973	3512.7678160546684	blue1
Rsub_09326	-1094.4793533159027	-3465.2321839453316	red
Rsub_09324	1316.5206466840973	-1759.2321839453316	gold
Rsub_09323	-605.4793533159027	-2722.2321839453316	red
Rsub_09318	827.5206466840973	2672.7678160546684	blue1
Rsub_09316	3460.5206466840973	-1940.2321839453316	darkmagenta
Rsub_09313	-1512.4793533159027	-4540.232183945332	red
Rsub_09310	-3844.4793533159027	4599.767816054668	gold
Rsub_09303	1071.5206466840973	-1641.2321839453316	gold
Rsub_09302	3675.5206466840973	-1450.2321839453316	darkmagenta
Rsub_09301	-298.4793533159027	631.7678160546684	blue1
Rsub_09300	1903.5206466840973	217.7678160546684	gold
Rsub_09299	3245.5206466840973	-1457.2321839453316	darkmagenta
Rsub_09281	-6606.479353315903	5203.767816054668	red
Rsub_09278	892.5206466840973	-1567.2321839453316	gold
Rsub_09276	-3046.4793533159027	-934.2321839453316	red
Rsub_09272	1495.5206466840973	369.7678160546684	blue1
Rsub_09266	-4758.479353315903	4891.767816054668	blue1
Rsub_09264	-3413.4793533159027	4702.767816054668	gold
Rsub_09263	1303.5206466840973	2004.7678160546684	blue1
Rsub_09261	-5675.479353315903	4796.767816054668	blue1
Rsub_09260	855.5206466840973	-1387.2321839453316	gold
Rsub_09258	-4753.479353315903	4796.767816054668	blue1
Rsub_09257	1803.5206466840973	1234.7678160546684	blue1
Rsub_09256	2767.5206466840973	1111.7678160546684	blue1
Rsub_09252	-501.4793533159027	-2773.2321839453316	red
Rsub_09251	-6803.479353315903	5205.767816054668	red
Rsub_09248	-2599.4793533159027	-437.2321839453316	red
Rsub_09245	-543.4793533159027	1811.7678160546684	blue1
Rsub_09244	3105.5206466840973	3164.7678160546684	blue1
Rsub_09241	305.5206466840973	4973.767816054668	red
Rsub_09234	-1887.4793533159027	-4515.232183945332	red
Rsub_09233	-1495.4793533159027	-2016.2321839453316	red
Rsub_09230	-887.4793533159027	-2066.2321839453316	red
Rsub_09226	-354.4793533159027	5058.767816054668	red
Rsub_09222	2103.5206466840973	1919.7678160546684	blue1
Rsub_09220	1295.5206466840973	1095.7678160546684	blue1
Rsub_09216	-590.4793533159027	4301.767816054668	gold
Rsub_09215	2016.5206466840973	-369.2321839453316	gold
Rsub_09214	3665.5206466840973	-1331.2321839453316	darkmagenta
Rsub_09210	923.5206466840973	-1183.2321839453316	gold
Rsub_09202	40.5206466840973	-4128.232183945332	red
Rsub_09201	-3704.4793533159027	-3076.2321839453316	black
Rsub_09200	-1560.4793533159027	-2382.2321839453316	red
Rsub_09199	2272.5206466840973	2783.7678160546684	blue1
Rsub_09197	3991.5206466840973	-1102.2321839453316	darkmagenta
Rsub_09196	3563.5206466840973	-1005.2321839453316	darkmagenta
Rsub_09195	1723.5206466840973	2075.7678160546684	blue1
Rsub_09193	-2343.4793533159027	-384.2321839453316	red
Rsub_09186	-581.4793533159027	-3038.2321839453316	red
Rsub_09185	792.5206466840973	-3374.2321839453316	red
Rsub_09183	1107.5206466840973	-1917.2321839453316	gold
Rsub_09182	2877.5206466840973	-644.2321839453316	darkmagenta
Rsub_09180	1928.5206466840973	921.7678160546684	blue1
Rsub_09179	1807.5206466840973	1771.7678160546684	blue1
Rsub_09173	1552.5206466840973	2258.7678160546684	blue1
Rsub_09154	1608.5206466840973	1610.7678160546684	blue1
Rsub_09153	-1606.4793533159027	-2346.2321839453316	red
Rsub_09148	-547.4793533159027	-3874.2321839453316	red
Rsub_09135	-4647.479353315903	-3986.2321839453316	gold
Rsub_09124	2840.5206466840973	-2251.2321839453316	darkmagenta
Rsub_09123	3635.5206466840973	-846.2321839453316	darkmagenta
Rsub_09122	3362.5206466840973	-863.2321839453316	darkmagenta
Rsub_09121	-3720.4793533159027	4093.7678160546684	blue1
Rsub_09114	-3316.4793533159027	81.7678160546684	red
Rsub_09112	4030.5206466840973	-1142.2321839453316	darkmagenta
Rsub_09105	1295.5206466840973	5055.767816054668	grey
Rsub_09104	956.5206466840973	2509.7678160546684	blue1
Rsub_09101	-2769.4793533159027	-383.2321839453316	red
Rsub_09097	-704.4793533159027	-3315.2321839453316	red
Rsub_09089	-3911.4793533159027	-3905.2321839453316	black
Rsub_09087	4021.5206466840973	4695.767816054668	red
Rsub_09086	573.5206466840973	-1335.2321839453316	gold
Rsub_09081	-1323.4793533159027	-2152.2321839453316	red
Rsub_09079	1199.5206466840973	1266.7678160546684	blue1
Rsub_09078	2268.5206466840973	-1454.2321839453316	darkmagenta
Rsub_09070	2303.5206466840973	4370.767816054668	grey
Rsub_09068	502.5206466840973	1152.7678160546684	blue1
Rsub_09066	-697.4793533159027	-2874.2321839453316	red
Rsub_09053	-1040.4793533159027	4696.767816054668	blue1
Rsub_09052	3549.5206466840973	-454.2321839453316	darkmagenta
Rsub_09047	1373.5206466840973	950.7678160546684	blue1
Rsub_09045	-1049.4793533159027	-4167.232183945332	red
Rsub_09041	-204.4793533159027	883.7678160546684	blue1
Rsub_09039	4107.520646684097	-1143.2321839453316	darkmagenta
Rsub_09035	1534.5206466840973	1.7678160546684012	gold
Rsub_09031	110.5206466840973	1092.7678160546684	blue1
Rsub_09027	1632.5206466840973	2667.7678160546684	blue1
Rsub_09021	-2237.4793533159027	1403.7678160546684	blue1
Rsub_09013	2926.5206466840973	-1362.2321839453316	darkmagenta
Rsub_09007	-833.4793533159027	-4129.232183945332	red
Rsub_09006	-1541.4793533159027	-1923.2321839453316	red
Rsub_09001	-2112.4793533159027	4245.767816054668	gold
Rsub_09000	-934.4793533159027	-2710.2321839453316	red
Rsub_08998	1211.5206466840973	-1511.2321839453316	gold
Rsub_08996	594.5206466840973	459.7678160546684	blue1
Rsub_08995	-706.4793533159027	935.7678160546684	blue1
Rsub_08992	2346.5206466840973	2545.7678160546684	blue1
Rsub_08989	3953.5206466840973	-1179.2321839453316	darkmagenta
Rsub_08988	3644.5206466840973	-748.2321839453316	darkmagenta
Rsub_08983	-2129.4793533159027	-4618.232183945332	red
Rsub_08981	735.5206466840973	2460.7678160546684	blue1
Rsub_08979	3895.5206466840973	4695.767816054668	red
Rsub_08975	1463.5206466840973	5055.767816054668	gold
Rsub_08972	3153.5206466840973	-606.2321839453316	darkmagenta
Rsub_08970	-796.4793533159027	-3882.2321839453316	red
Rsub_08969	1840.5206466840973	484.7678160546684	blue1
Rsub_08964	2413.5206466840973	-1193.2321839453316	darkmagenta
Rsub_08959	-1490.4793533159027	-2510.2321839453316	red
Rsub_08956	422.5206466840973	-1856.2321839453316	gold
Rsub_08953	62.5206466840973	885.7678160546684	blue1
Rsub_08950	-3803.4793533159027	-3415.2321839453316	black
Rsub_08947	-988.4793533159027	-1115.2321839453316	red
Rsub_08944	-3247.4793533159027	127.7678160546684	red
Rsub_08942	-3413.4793533159027	56.7678160546684	red
Rsub_08940	-5336.479353315903	3994.7678160546684	red
Rsub_08939	1337.5206466840973	-1530.2321839453316	gold
Rsub_08936	-1186.4793533159027	-1468.2321839453316	red
Rsub_08934	-1164.4793533159027	-1540.2321839453316	red
Rsub_08928	-4606.479353315903	4709.767816054668	red
Rsub_08924	3780.5206466840973	-1330.2321839453316	darkmagenta
Rsub_08920	1362.5206466840973	2524.7678160546684	blue1
Rsub_08917	1104.5206466840973	924.7678160546684	blue1
Rsub_08916	-469.4793533159027	-3541.2321839453316	red
Rsub_08907	2413.5206466840973	717.7678160546684	blue1
Rsub_08904	690.5206466840973	68.7678160546684	blue1
Rsub_08903	329.5206466840973	-1677.2321839453316	gold
Rsub_08895	-2840.4793533159027	-2704.2321839453316	black
Rsub_08892	2576.5206466840973	-1418.2321839453316	darkmagenta
Rsub_08890	201.5206466840973	1303.7678160546684	blue1
Rsub_08889	329.5206466840973	1242.7678160546684	blue1
Rsub_08880	3024.5206466840973	2050.7678160546684	blue1
Rsub_08877	4263.520646684097	4889.767816054668	red
Rsub_08876	4261.520646684097	4796.767816054668	red
Rsub_08875	2307.5206466840973	61.7678160546684	gold
Rsub_08874	-649.4793533159027	-550.2321839453316	red
Rsub_08871	2576.5206466840973	3178.7678160546684	blue1
Rsub_08863	-63.4793533159027	1987.7678160546684	blue1
Rsub_08852	-1679.4793533159027	1931.7678160546684	blue1
Rsub_08850	4378.520646684097	-1069.2321839453316	darkmagenta
Rsub_08849	1647.5206466840973	2073.7678160546684	blue1
Rsub_08840	-3791.4793533159027	-3546.2321839453316	black
Rsub_08835	1013.5206466840973	245.7678160546684	blue1
Rsub_08830	-1086.4793533159027	-1811.2321839453316	red
Rsub_08829	3307.5206466840973	-1166.2321839453316	darkmagenta
Rsub_08819	-3136.4793533159027	-3621.2321839453316	black
Rsub_08817	-2064.4793533159027	-1796.2321839453316	black
Rsub_08815	1246.5206466840973	-661.2321839453316	gold
Rsub_08811	2418.5206466840973	-1836.2321839453316	darkmagenta
Rsub_08810	2562.5206466840973	-1646.2321839453316	darkmagenta
Rsub_08809	1852.5206466840973	-230.2321839453316	gold
Rsub_08808	1574.5206466840973	2322.7678160546684	blue1
Rsub_08807	-529.4793533159027	-2737.2321839453316	red
Rsub_08806	3627.5206466840973	-1760.2321839453316	darkmagenta
Rsub_08805	-2855.4793533159027	4890.767816054668	red
Rsub_08803	683.5206466840973	-2364.2321839453316	gold
Rsub_08802	2716.5206466840973	-1160.2321839453316	darkmagenta
Rsub_08800	2158.5206466840973	-1177.2321839453316	darkmagenta
Rsub_08797	-3700.4793533159027	-2965.2321839453316	black
Rsub_08795	1164.5206466840973	1140.7678160546684	blue1
Rsub_08793	-1984.4793533159027	-3727.2321839453316	red
Rsub_08790	973.5206466840973	1023.7678160546684	blue1
Rsub_08788	-795.4793533159027	-3333.2321839453316	red
Rsub_08785	3616.5206466840973	2506.7678160546684	blue1
Rsub_08784	-937.4793533159027	-4116.232183945332	red
Rsub_08778	1615.5206466840973	1533.7678160546684	blue1
Rsub_08772	-805.4793533159027	-2997.2321839453316	red
Rsub_08769	-758.4793533159027	-3168.2321839453316	red
Rsub_08767	-422.4793533159027	-2165.2321839453316	red
Rsub_08766	317.5206466840973	971.7678160546684	blue1
Rsub_08759	991.5206466840973	3012.7678160546684	blue1
Rsub_08758	-2142.4793533159027	-3161.2321839453316	red
Rsub_08756	2169.5206466840973	1167.7678160546684	blue1
Rsub_08744	-2230.4793533159027	-3754.2321839453316	red
Rsub_08741	3463.5206466840973	-275.2321839453316	darkmagenta
Rsub_08740	3248.5206466840973	-1202.2321839453316	darkmagenta
Rsub_08738	3013.5206466840973	-529.2321839453316	darkmagenta
Rsub_08737	-3840.4793533159027	3994.7678160546684	blue1
Rsub_08735	-1885.4793533159027	-3330.2321839453316	red
Rsub_08732	1506.5206466840973	-1806.2321839453316	gold
Rsub_08726	3476.5206466840973	4382.767816054668	blue1
Rsub_08725	402.5206466840973	4460.767816054668	blue1
Rsub_08724	-996.4793533159027	-3501.2321839453316	red
Rsub_08719	-3615.4793533159027	-3217.2321839453316	black
Rsub_08717	662.5206466840973	937.7678160546684	blue1
Rsub_08715	-2025.4793533159027	-3135.2321839453316	red
Rsub_08712	3492.5206466840973	-737.2321839453316	darkmagenta
Rsub_08710	1340.5206466840973	206.7678160546684	blue1
Rsub_08708	3737.5206466840973	-810.2321839453316	darkmagenta
Rsub_08704	967.5206466840973	1689.7678160546684	blue1
Rsub_08698	1182.5206466840973	-4545.232183945332	red
Rsub_08688	1172.5206466840973	-4469.232183945332	red
Rsub_08687	24.5206466840973	4796.767816054668	blue1
Rsub_08682	1975.5206466840973	-1064.2321839453316	gold
Rsub_08680	-1368.4793533159027	-2980.2321839453316	red
Rsub_08677	-6712.479353315903	-2416.2321839453316	gold
Rsub_08672	-4616.479353315903	5064.767816054668	blue1
Rsub_08667	-3850.4793533159027	4704.767816054668	gold
Rsub_08664	-1744.4793533159027	-2256.2321839453316	red
Rsub_08663	-1207.4793533159027	-3232.2321839453316	red
Rsub_08660	2180.5206466840973	3439.7678160546684	blue1
Rsub_08659	520.5206466840973	4599.767816054668	blue1
Rsub_08658	2559.5206466840973	-1743.2321839453316	darkmagenta
Rsub_08657	1734.5206466840973	-310.2321839453316	gold
Rsub_08655	-1256.4793533159027	-2458.2321839453316	red
Rsub_08654	2410.5206466840973	-826.2321839453316	gold
Rsub_08653	2314.5206466840973	-1132.2321839453316	darkmagenta
Rsub_08652	1954.5206466840973	959.7678160546684	blue1
Rsub_08651	1431.5206466840973	-689.2321839453316	gold
Rsub_08650	-6110.479353315903	5190.767816054668	blue1
Rsub_08647	1243.5206466840973	1680.7678160546684	blue1
Rsub_08645	-2571.4793533159027	-1280.2321839453316	red
Rsub_08644	-1343.4793533159027	4696.767816054668	gold
Rsub_08643	2888.5206466840973	4135.767816054668	grey
Rsub_08642	1043.5206466840973	2278.7678160546684	blue1
Rsub_08640	-667.4793533159027	-2946.2321839453316	red
Rsub_08639	1314.5206466840973	1860.7678160546684	blue1
Rsub_08638	1324.5206466840973	1374.7678160546684	blue1
Rsub_08637	-903.4793533159027	-3105.2321839453316	red
Rsub_08636	2191.5206466840973	539.7678160546684	blue1
Rsub_08632	707.5206466840973	-773.2321839453316	gold
Rsub_08629	823.5206466840973	-1057.2321839453316	gold
Rsub_08627	-1161.4793533159027	-2440.2321839453316	red
Rsub_08625	-1246.4793533159027	-2854.2321839453316	red
Rsub_08623	-40.4793533159027	2279.7678160546684	blue1
Rsub_08622	1935.5206466840973	2316.7678160546684	blue1
Rsub_08619	3850.5206466840973	-1625.2321839453316	darkmagenta
Rsub_08616	1960.5206466840973	1752.7678160546684	blue1
Rsub_08612	1173.5206466840973	-1682.2321839453316	gold
Rsub_08611	3219.5206466840973	-1617.2321839453316	darkmagenta
Rsub_08610	2667.5206466840973	-1786.2321839453316	darkmagenta
Rsub_08606	-1682.4793533159027	-1694.2321839453316	red
Rsub_08603	-1024.4793533159027	962.7678160546684	blue1
Rsub_08602	-7075.479353315903	-3047.2321839453316	gold
Rsub_08600	-1080.4793533159027	-3915.2321839453316	red
Rsub_08594	2330.5206466840973	195.7678160546684	gold
Rsub_08590	1238.5206466840973	1860.7678160546684	blue1
Rsub_08589	2154.5206466840973	4301.767816054668	black
Rsub_08587	4017.5206466840973	4796.767816054668	black
Rsub_08583	-473.4793533159027	-4131.232183945332	red
Rsub_08580	263.5206466840973	1874.7678160546684	blue1
Rsub_08579	948.5206466840973	-558.2321839453316	gold
Rsub_08578	-497.4793533159027	-2949.2321839453316	red
Rsub_08575	1543.5206466840973	4599.767816054668	red
Rsub_08574	906.5206466840973	1788.7678160546684	blue1
Rsub_08573	-1780.4793533159027	-2757.2321839453316	red
Rsub_08572	3502.5206466840973	-555.2321839453316	darkmagenta
Rsub_08571	3666.5206466840973	-990.2321839453316	darkmagenta
Rsub_08570	3000.5206466840973	-910.2321839453316	darkmagenta
Rsub_08567	-2171.4793533159027	-519.2321839453316	red
Rsub_08560	-1629.4793533159027	-2580.2321839453316	red
Rsub_08557	-1044.4793533159027	-1358.2321839453316	red
Rsub_08556	1102.5206466840973	1284.7678160546684	blue1
Rsub_08555	3406.5206466840973	-717.2321839453316	darkmagenta
Rsub_08554	1002.5206466840973	2359.7678160546684	blue1
Rsub_08553	-692.4793533159027	-3699.2321839453316	red
Rsub_08552	1260.5206466840973	1932.7678160546684	blue1
Rsub_08551	655.5206466840973	-990.2321839453316	gold
Rsub_08550	-1418.4793533159027	-3610.2321839453316	red
Rsub_08549	1359.5206466840973	2560.7678160546684	blue1
Rsub_08548	-1020.4793533159027	-3681.2321839453316	red
Rsub_08546	-1398.4793533159027	-3754.2321839453316	red
Rsub_08545	2688.5206466840973	3032.7678160546684	blue1
Rsub_08541	-4500.479353315903	4339.767816054668	blue1
Rsub_08539	3433.5206466840973	-1885.2321839453316	darkmagenta
Rsub_08538	1731.5206466840973	-1256.2321839453316	gold
Rsub_08531	1278.5206466840973	-2287.2321839453316	gold
Rsub_08529	4447.520646684097	4973.767816054668	gold
Rsub_08528	1708.5206466840973	2320.7678160546684	blue1
Rsub_08524	-380.4793533159027	-2997.2321839453316	red
Rsub_08522	-1537.4793533159027	-1563.2321839453316	red
Rsub_08520	2517.5206466840973	781.7678160546684	blue1
Rsub_08516	-346.4793533159027	-2864.2321839453316	red
Rsub_08515	-763.4793533159027	-1196.2321839453316	red
Rsub_08512	2886.5206466840973	-1888.2321839453316	darkmagenta
Rsub_08510	291.5206466840973	-3410.2321839453316	red
Rsub_08504	702.5206466840973	1758.7678160546684	blue1
Rsub_08503	-3690.4793533159027	-3538.2321839453316	black
Rsub_08502	-1194.4793533159027	-1918.2321839453316	red
Rsub_08501	2084.5206466840973	4599.767816054668	blue1
Rsub_08497	1310.5206466840973	-1050.2321839453316	gold
Rsub_08493	2421.5206466840973	-1648.2321839453316	darkmagenta
Rsub_08484	-861.4793533159027	-2530.2321839453316	red
Rsub_08480	-3118.4793533159027	4890.767816054668	red
Rsub_08474	-1446.4793533159027	-3358.2321839453316	red
Rsub_08467	3746.5206466840973	-1852.2321839453316	darkmagenta
Rsub_08463	-1407.4793533159027	-1717.2321839453316	red
Rsub_08462	1814.5206466840973	2504.7678160546684	blue1
Rsub_08461	943.5206466840973	1489.7678160546684	blue1
Rsub_08460	-4026.4793533159027	4222.767816054668	blue1
Rsub_08458	1264.5206466840973	-1376.2321839453316	gold
Rsub_08455	-1394.4793533159027	-3394.2321839453316	red
